business_id,date,avg_sentiment,avg_stars,review_count
I2CxrvM0BGH1svfxqGGD2g,2019-06-30,0.971,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-07-06,0.9186,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-07-08,0.9357,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-07-19,0.9766,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-07-21,0.9817,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-08-02,0.9470000000000001,5.0,2
I2CxrvM0BGH1svfxqGGD2g,2019-08-03,0.98245,5.0,2
I2CxrvM0BGH1svfxqGGD2g,2019-08-04,0.9776333333333334,5.0,3
I2CxrvM0BGH1svfxqGGD2g,2019-08-09,0.8689,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-08-10,0.938,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-08-11,0.9931,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-08-12,0.9384,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-08-13,0.955,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-08-17,0.9921,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-08-18,0.8555333333333334,5.0,3
I2CxrvM0BGH1svfxqGGD2g,2019-08-21,0.7987,2.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-08-31,0.9644,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-09-04,0.9654,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-09-09,0.9686,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-09-16,0.9426,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-09-17,-0.554,3.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-09-19,0.9807,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-09-23,0.94665,4.0,2
I2CxrvM0BGH1svfxqGGD2g,2019-09-26,0.9439,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-10-04,0.8718,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-10-07,0.9686,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-10-14,0.9139,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-11-02,0.9816,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-11-03,0.9492,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-11-07,0.9983,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-11-11,0.9422,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-11-15,0.6776,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-11-21,0.8519,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-12-14,0.8585,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2019-12-15,0.0516,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-01-08,0.9737,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-02-09,0.9313,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-02-12,0.9871,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-02-18,0.9335,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-02-22,0.8137,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-03-01,0.832,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-03-05,0.9607,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-03-08,-0.1236,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-03-13,-0.951,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-04-11,0.9713,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-05-17,0.938,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-05-30,0.9803,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-06-23,0.9415,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-07-14,0.9062,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-07-30,0.9615,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-08-02,0.9724,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-08-06,0.88495,3.5,2
I2CxrvM0BGH1svfxqGGD2g,2020-09-11,0.8789,2.5,2
I2CxrvM0BGH1svfxqGGD2g,2020-09-12,0.701,3.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-09-15,0.9192,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-10-02,-0.18610000000000002,2.5,2
I2CxrvM0BGH1svfxqGGD2g,2020-10-22,-0.88,3.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-10-25,0.989,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2020-11-17,0.9578,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-01-07,-0.8479,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-01-14,0.9888,3.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-01-29,0.9313,3.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-01-31,0.847,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-03-02,0.7956,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-03-16,0.9847,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-03-24,0.7635,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-04-04,0.5423,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-04-07,0.9747,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-04-11,0.8289,3.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-05-02,0.7213,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-05-06,0.9844,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-05-09,0.9602,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-05-12,0.96505,5.0,2
I2CxrvM0BGH1svfxqGGD2g,2021-06-05,0.9433,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-06-14,0.5383,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-06-20,0.9387,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-06-27,0.9923,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-07-13,0.6002,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-07-25,-0.6786,3.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-08-09,0.9968,3.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-08-10,0.6486,2.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-08-22,0.9542,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-08-23,0.8883,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-08-29,0.8618,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-09-14,0.9378,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-09-17,0.8834,2.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-09-26,-0.4201,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-10-07,0.9615,3.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-10-17,-0.4939,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-11-07,-0.8586,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-11-09,0.9654,3.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-11-17,-0.5423,1.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-11-20,0.9857,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-12-26,0.3506,5.0,1
I2CxrvM0BGH1svfxqGGD2g,2021-12-27,0.9915,4.0,1
I2CxrvM0BGH1svfxqGGD2g,2022-01-10,-0.9431,1.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-07-11,0.9553,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-07-18,0.5319,2.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-07-28,0.9618,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-08-21,0.84,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-08-27,0.9701,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-08-30,0.6229,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-09-04,0.9544,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-09-20,0.8958,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-09-26,0.8635,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-10-13,0.9168,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-11-19,0.9747,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-11-22,0.3291,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2016-12-09,0.93265,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2017-01-03,0.902,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-01-15,0.8599,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-02-09,0.3132,2.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-02-16,0.92765,3.5,2
IDtLPgUrqorrpqSLdfMhZQ,2017-03-04,0.8805,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-03-08,0.9806,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-03-12,0.9183,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-03-18,0.9591,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-03-21,0.7748,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-03-23,0.6966,2.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-04-13,0.915,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-04-14,0.9771,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-04-22,0.9949,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-05-07,0.9835,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-05-11,0.9862,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-05-17,0.9674,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2017-05-26,0.3573,2.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-05-27,0.20900000000000002,4.5,2
IDtLPgUrqorrpqSLdfMhZQ,2017-05-29,-0.7417,2.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-06-11,0.9041,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-06-13,0.03949999999999998,1.0,2
IDtLPgUrqorrpqSLdfMhZQ,2017-06-22,0.9828,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-07-03,0.908,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-07-07,0.1331,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-07-08,0.5106,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-07-13,0.9874,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-07-14,0.9915,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-07-16,0.9598,3.5,2
IDtLPgUrqorrpqSLdfMhZQ,2017-07-25,0.9961,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-07-29,0.966,4.5,2
IDtLPgUrqorrpqSLdfMhZQ,2017-08-08,0.9619,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-08-09,0.9291,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-08-11,0.9952,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-08-19,0.9274,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-08-31,0.9008,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-09-03,0.9392,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-09-18,-0.8862,2.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-09-23,0.7169,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2017-10-01,0.9001,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-10-21,0.9915,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-10-25,0.9239,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-10-29,-0.025,2.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-11-13,0.9285,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-11-18,0.4044,3.0,2
IDtLPgUrqorrpqSLdfMhZQ,2017-12-02,0.906,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-12-23,0.6767,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-12-28,0.555,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2017-12-30,-0.8625,1.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-01-05,0.9568,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-01-09,0.9583,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-01-10,0.2263,1.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-01-29,0.9537,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-02-06,0.9705,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-02-07,0.7783,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-02-19,0.9394,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-03-03,0.9702,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-03-04,0.3717,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-03-24,0.94745,3.0,2
IDtLPgUrqorrpqSLdfMhZQ,2018-03-31,0.7623,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-04-09,0.8848,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-04-10,0.8764,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-04-21,0.9652,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-04-23,0.38965,3.5,2
IDtLPgUrqorrpqSLdfMhZQ,2018-05-01,0.4917,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-05-06,0.9227000000000001,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2018-05-07,-0.7086,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-05-24,0.3771,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-06-05,0.9355,3.5,2
IDtLPgUrqorrpqSLdfMhZQ,2018-06-06,0.9318,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-06-11,0.7034,2.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-06-20,0.9531,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-06-24,0.9331,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-06-26,0.9631,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-07-07,0.9731,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-07-15,-0.1215,1.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-07-16,0.9304,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2018-07-17,0.9775,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-07-22,0.6908,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-07-26,-0.2124,2.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-07-27,0.8647,2.5,2
IDtLPgUrqorrpqSLdfMhZQ,2018-07-28,0.98,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-07-30,0.7501,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-08-01,0.9473,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-08-05,0.9402,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-08-11,0.9579,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-08-12,0.8511,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-08-26,0.9432,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-09-11,0.8585,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-09-21,0.9674,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-09-24,0.9378,2.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-10-02,0.998,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-10-04,0.9039,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-10-11,0.9453,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-10-12,0.9967,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-10-23,0.9467,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-10-29,0.5156666666666667,4.666666666666667,3
IDtLPgUrqorrpqSLdfMhZQ,2018-11-04,0.97285,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2018-11-07,0.4012,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-11-12,0.6696,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-11-17,0.8478,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-11-23,0.8400666666666666,3.6666666666666665,3
IDtLPgUrqorrpqSLdfMhZQ,2018-11-26,0.9046,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-12-04,0.9881,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-12-08,0.9128,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-12-10,0.7543,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-12-17,0.9311,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-12-19,0.9298,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-12-20,0.9312,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2018-12-27,0.9514,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2019-01-02,0.8881,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-01-09,0.9419,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-01-20,0.8932,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-01-21,0.9748,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-01-31,0.9676,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-02-06,0.9652,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-02-16,0.9073,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-02-18,0.81925,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2019-02-25,0.9711,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-03-01,0.8353,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-03-03,0.9169,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-03-16,0.9557,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-03-19,0.9011,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-04-07,0.9653,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-04-08,0.9322,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-04-19,0.9728,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-04-20,0.8834,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-04-21,0.9734,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-04-28,0.9242,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-05-03,0.9461,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-05-05,0.858,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-05-10,0.1944,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-05-11,0.2413,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-05-16,0.9322,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-05-26,0.9441,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-05-31,0.9911,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-06-04,0.7678,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-06-08,0.7087,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-06-15,0.9873,1.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-06-18,0.9425,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-06-22,0.9611,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-06-26,0.98,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-06-30,0.9969,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-07-05,0.9351,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-07-06,0.9642,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-07-12,0.9041,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-07-19,0.9484,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-07-29,0.9612,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-08-10,0.8527,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-08-11,0.8195,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-08-15,0.9193,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-08-16,0.9439,2.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-08-17,0.9595,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-08-23,0.765,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-08-24,0.3708,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-08-26,0.9245,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-09-04,0.9513,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-09-07,0.9321,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-09-12,0.9751000000000001,4.5,2
IDtLPgUrqorrpqSLdfMhZQ,2019-09-13,0.9694,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-09-22,0.9559,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-09-23,0.886,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-09-24,0.4164,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-09-27,0.7958,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-09-29,0.2732,2.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-10-11,0.9677,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2019-10-31,0.9485,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-11-03,0.8715,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-11-08,0.872,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-11-15,0.9828,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-11-16,0.8723,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-11-25,0.9565,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-11-26,0.9902,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-12-10,0.8726,4.0,2
IDtLPgUrqorrpqSLdfMhZQ,2019-12-15,0.9669,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-12-19,0.9389,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-12-24,0.9974,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2019-12-29,0.9382,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-01-03,0.9683,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-01-04,0.9476,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-01-10,0.6792,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-01-19,0.9383666666666667,4.666666666666667,3
IDtLPgUrqorrpqSLdfMhZQ,2020-01-21,0.9944,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-01-27,0.9913,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-02-07,0.9324,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-02-08,0.9642,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-02-18,0.9886,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-02-20,0.8077,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-02-22,0.95275,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2020-02-23,0.882,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-03-06,0.8678,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-03-09,0.7383,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-03-14,0.9274,3.5,2
IDtLPgUrqorrpqSLdfMhZQ,2020-05-30,0.9599,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-06-07,0.9756,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-06-22,0.4767,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-06-28,0.9371,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-07-16,0.9514,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-07-18,0.9762,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-07-23,-0.4885,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-08-09,0.6249,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-08-15,0.8689,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-08-17,0.9588,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-08-18,0.9653,4.0,2
IDtLPgUrqorrpqSLdfMhZQ,2020-08-21,0.7777,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-08-24,0.8923,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-08-27,0.9149,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-08-30,0.9666,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-08-31,0.9672499999999999,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2020-09-06,0.9591,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2020-09-07,0.21675,3.0,2
IDtLPgUrqorrpqSLdfMhZQ,2020-09-14,0.92625,4.5,2
IDtLPgUrqorrpqSLdfMhZQ,2020-09-29,0.969,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-10-04,0.9815,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-10-08,0.9774,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-10-10,0.836,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-10-11,0.9848,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-10-12,0.9359500000000001,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2020-10-16,0.9228,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-10-19,-0.5849,1.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-10-23,0.0,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-10-25,0.9613,3.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-11-07,0.908,4.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-11-10,0.7035,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-11-11,0.88795,4.0,2
IDtLPgUrqorrpqSLdfMhZQ,2020-11-15,0.7798499999999999,5.0,2
IDtLPgUrqorrpqSLdfMhZQ,2020-11-20,0.9852,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-11-27,0.8619,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-12-01,0.9499,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-12-02,0.9458,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-12-03,0.9783999999999999,4.5,2
IDtLPgUrqorrpqSLdfMhZQ,2020-12-27,0.9919,5.0,1
IDtLPgUrqorrpqSLdfMhZQ,2020-12-31,0.9717,3.0,1
